종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"206560","덱스터","기술성장기업부","6860","-140","-2.00","7000","7100","6800","577346","3971348770","173888212960","25348136"
"261200","덴티스","벤처기업부","2175","0","0.00","0","0","0","0","0","160492060275","73789453"
"067990","도이치모터스","우량기업부","7940","-40","-0.50","8110","8180","7900","688242","5536007510","235212225640","29623706"
"006620","동구바이오제약","우량기업부","9950","90","0.91","9900","10150","9850","457902","4558978170","283226670400","28464992"
"100130","동국S&C","우량기업부","6020","-10","-0.17","6100","6140","5970","237899","1442589150","344000860000","57143000"
"005160","동국산업","우량기업부","4280","50","1.18","4205","4385","4190","665077","2867100240","232166382960","54244482"
"075970","동국알앤에스","중견기업부","6050","-160","-2.58","6260","6290","6040","633998","3897047600","111320000000","18400000"
"086450","동국제약","우량기업부","28150","-400","-1.40","28650","28650","28050","115041","3261969450","1251549000000","44460000"
"099410","동방선기","관리종목(소속부없음)","2045","-15","-0.73","2055","2130","2030","368515","763030380","27691349090","13541002"
"033500","동성화인텍","중견기업부","13100","-100","-0.76","13300","13350","12700","451517","5876749800","372597221600","28442536"
"025950","동신건설","중견기업부","51900","1700","3.39","50200","53200","50200","225510","11660690400","435960000000","8400000"
"088130","동아엘텍","우량기업부","10450","-50","-0.48","10500","10750","10250","136845","1429694850","111427702100","10662938"
"041930","동아화성","우량기업부","12350","0","0.00","12350","12450","12000","134429","1644250050","195130000000","15800000"
"060380","동양에스텍","중견기업부","3190","365","12.92","2820","3190","2800","2502573","7545578575","62843000000","19700000"
"079960","동양이엔피","우량기업부","18900","-50","-0.26","19100","19100","18650","52433","990632650","148554000000","7860000"
"228340","동양파일","중견기업부","6380","10","0.16","6370","6570","6200","183033","1171242370","127600000000","20000000"
"088910","동우팜투테이블","우량기업부","3505","-75","-2.09","3585","3605","3500","256275","905591845","90540332820","25831764"
"094170","동운아나텍","벤처기업부","10150","-150","-1.46","10300","10400","10100","196748","2001595450","178411685900","17577506"
"013120","동원개발","우량기업부","6530","30","0.46","6420","6550","6280","342784","2211157650","592976893000","90808100"
"109860","동일금속","우량기업부","13550","100","0.74","13400","13600","13350","3367","45388900","94850000000","7000000"
"032960","동일기연","벤처기업부","14850","-100","-0.67","14800","15100","14300","107925","1599167450","52023782250","3503285"
"023790","동일철강","중견기업부","6290","170","2.78","6060","6340","6050","157648","985092830","46200584650","7345085"
"005290","동진쎄미켐","우량기업부","30150","-600","-1.95","30850","31200","29950","743039","22495661150","1550146994100","51414494"
"025900","동화기업","우량기업부","73200","-3000","-3.94","76600","79000","72300","317854","23706126900","1478726156400","20201177"
"073190","듀오백","중견기업부","4205","135","3.32","4035","4225","3960","397498","1629435605","50325608200","11968040"
"030350","드래곤플라이","중견기업부","2435","5","0.21","2425","2450","2380","254924","616969025","41656501955","17107393"
"203650","드림시큐리티","벤처기업부","5150","-270","-4.98","5420","5540","5150","2596149","13660943490","260619633100","50605754"
"223250","드림씨아이에스","중견기업부","17600","-50","-0.28","17850","17850","17350","5417","94898650","98489072000","5595970"
"060570","드림어스컴퍼니","중견기업부","5640","-20","-0.35","5630","5720","5460","257073","1441788680","320689537080","56859847"
"217620","디딤","벤처기업부","1840","-30","-1.60","1870","1890","1835","81731","151560960","68171039520","37049478"
"187870","디바이스이엔지","벤처기업부","38300","-900","-2.30","40050","40050","38200","94672","3690838800","269502124700","7036609"
"066670","디스플레이텍","우량기업부","4880","30","0.62","4850","4905","4720","115882","559576540","91216559840","18691918"
"110990","디아이티","우량기업부","12100","-250","-2.02","12250","12350","11650","194377","2329957450","228690000000","18900000"
"263690","디알젬","중견기업부","15350","250","1.66","15800","16100","15000","619323","9547592500","173848113500","11325610"
"214680","디알텍","벤처기업부","1610","-20","-1.23","1650","1650","1580","627091","1010998505","83369572230","51782343"
"263720","디앤씨미디어","벤처기업부","45000","-1500","-3.23","46500","46600","45000","155863","7105806900","552379995000","12275111"
"109740","디에스케이","벤처기업부","6440","0","0.00","6440","6500","6360","64156","412803610","131084673720","20354763"
"033430","디에스티","관리종목(소속부없음)","370","0","0.00","0","0","0","0","0","27363736280","73956044"
"131030","디에이치피코리아","우량기업부","8200","-140","-1.68","8400","8410","8120","164678","1355818340","135831335400","16564797"
"196490","디에이테크놀로지","벤처기업부","6000","-50","-0.83","6050","6060","5960","208764","1253023140","142021800000","23670300"
"066900","디에이피","우량기업부","4790","-70","-1.44","4840","4905","4675","102315","487444970","108946169370","22744503"
"127120","디엔에이링크","기술성장기업부","7000","670","10.58","6280","7000","6010","2410968","15786203660","114755844000","16393692"
"092070","디엔에프","우량기업부","23850","-950","-3.83","24950","25350","23750","204865","4963538900","256669597800","10761828"
"134580","디엠티","중견기업부","3040","40","1.33","2985","3100","2980","108654","330497360","34200000000","11250000"
"039840","디오","우량기업부","40800","200","0.49","40650","41400","39700","98627","4006728650","633362961600","15523602"
"104460","디와이피엔에프","우량기업부","27500","-500","-1.79","27750","28200","27100","94600","2599003000","294624687500","10713625"
"079810","디이엔티","중견기업부","7900","80","1.02","7820","7970","7710","67930","536954740","102991186100","13036859"
"227100","디자인","벤처기업부","11200","-200","-1.75","11500","11700","11100","60333","684547200","38140827200","3405431"
"113810","디젠스","벤처기업부","760","-13","-1.68","773","773","750","335054","256098400","24797318760","32628051"
"043360","디지아이","벤처기업부","3300","-75","-2.22","3375","3375","3240","76260","253768455","29700000000","9000000"
"197140","디지캡","벤처기업부","6540","-190","-2.82","6670","6730","6500","196841","1295426940","51746298120","7912278"
"106520","디지탈옵틱","관리종목(소속부없음)","503","0","0.00","0","0","0","0","0","63839623220","126917740"
"068930","디지털대성","우량기업부","7940","-60","-0.75","8000","8060","7920","62286","496966530","235696827660","29684739"
"033130","디지틀조선","중견기업부","3960","-40","-1.00","4000","4025","3710","1469582","5733131040","146976457320","37115267"
"105740","디케이락","우량기업부","12850","-450","-3.38","14000","14200","12800","274920","3724036800","108581369200","8449912"
"263020","디케이앤디","벤처기업부","10850","100","0.93","10600","11100","10300","90252","970624050","84230741700","7763202"
"290550","디케이티","중견기업부","21000","150","0.72","20800","21350","20200","73838","1542043650","172857993000","8231333"
"187220","디티앤씨","벤처기업부","6990","40","0.58","6950","7000","6800","33359","230788040","78580307820","11241818"
"131180","딜리","벤처기업부","1745","-15","-0.85","1750","1775","1720","402587","699699110","51215750000","29350000"
"317120","라닉스","기술성장기업부","11300","-50","-0.44","11300","11550","11100","100579","1137381700","108429150000","9595500"
"042510","라온시큐어","벤처기업부","4435","-65","-1.44","4500","4585","4340","1997994","8883774575","168192447715","37923889"
"300120","라온피플","벤처기업부","24700","200","0.82","24400","25250","24150","64511","1593798150","259287163200","10497456"
"171120","라이온켐텍","우량기업부","11600","2300","24.73","9360","11600","9310","1799298","18662290890","219165481600","18893576"
"069540","라이트론","관리종목(소속부없음)","5420","0","0.00","0","0","0","0","0","125605134180","23174379"
"347700","라이프시맨틱스","기술성장기업부","12600","-200","-1.56","12800","13000","12600","196390","2501873900","125349147000","9948345"
"214260","라파스","기술성장기업부","37850","200","0.53","37250","38400","36850","257769","9696384700","320198358100","8459666"
"171010","램테크놀러지","벤처기업부","6360","-70","-1.09","6430","6470","6320","68408","436332300","73820316480","11606968"
"084650","랩지노믹스","벤처기업부","28200","2250","8.67","26350","28200","26150","4805328","131775922550","322892735400","11450097"
"217500","러셀","벤처기업부","5200","-80","-1.52","5280","5370","5140","570774","2998019420","165422400000","31812000"
"033600","럭슬","투자주의환기종목(소속부없음)","179","0","0.00","0","0","0","0","0","9456230437","52828103"
"141080","레고켐바이오","기술성장기업부","52500","1500","2.94","52000","53200","51000","402596","20994047400","1266081495000","24115838"
"060300","레드로버","투자주의환기종목(소속부없음)","1830","0","0.00","0","0","0","0","0","48800741760","26667072"
"038390","레드캡투어","우량기업부","24250","600","2.54","23650","24550","23000","60753","1453208900","208294890000","8589480"
"294140","레몬","기술성장기업부","8910","-160","-1.76","9070","9150","8870","169765","1517661700","329670000000","37000000"
"228670","레이","벤처기업부","52200","-800","-1.51","53200","53600","51400","58282","3047078300","347300537400","6653267"
"228850","레이언스","우량기업부","13000","-200","-1.52","13200","13300","12800","71273","925527150","215683182000","16591014"
"281740","레이크머티리얼즈","중견기업부","4000","25","0.63","3955","4050","3895","783957","3112914975","262922192000","65730548"
"277810","레인보우로보틱스","기술성장기업부","25400","900","3.67","25200","25850","24900","247696","6307164100","403103435600","15870214"
"215100","로보로보","벤처기업부","5420","-40","-0.73","5510","5600","5400","661442","3647421550","96467620680","17798454"
"090360","로보스타","중견기업부","27550","350","1.29","27250","28300","26350","174799","4772351600","268612500000","9750000"
"108490","로보티즈","기술성장기업부","16800","0","0.00","16850","16950","16350","73186","1221820950","189016800000","11251000"
"900260","로스웰","외국기업(소속부없음)","340","-8","-2.30","350","351","339","1741039","599187392","48205625000","141781250"
"067730","로지시스","중견기업부","9270","30","0.32","9390","10100","9190","2434330","23392624490","89677256940","9673922"
